SPOKE_ID	Node_Type	Node_ID	map_id	source	category	detail
DOID:4947	Disease	SNOMEDCT:70179006.0	70179006.0	SNOMEDCT	NONE	NONE
DOID:0050977	Disease	SNOMEDCT:715824008.0	715824008.0	SNOMEDCT	NONE	NONE
DOID:3382	Disease	SNOMEDCT:254828009.0	254828009.0	SNOMEDCT	NONE	NONE
DOID:10607	Disease	SNOMEDCT:47384003.0	47384003.0	SNOMEDCT	NONE	NONE
DOID:8310	Disease	SNOMEDCT:105261000119101.0	105261000119101.0	SNOMEDCT	NONE	NONE
DOID:4927	Disease	SNOMEDCT:253017000.0	253017000.0	SNOMEDCT	NONE	NONE
DOID:9723	Disease	SNOMEDCT:48142003.0	48142003.0	SNOMEDCT	NONE	NONE
DOID:452	Disease	SNOMEDCT:8360001.0	8360001.0	SNOMEDCT	NONE	NONE
DOID:10192	Disease	SNOMEDCT:404059000.0	404059000.0	SNOMEDCT	NONE	NONE
DOID:7518	Disease	SNOMEDCT:60103007.0	60103007.0	SNOMEDCT	NONE	NONE
DOID:3523	Disease	SNOMEDCT:95457000.0	95457000.0	SNOMEDCT	NONE	NONE
DOID:5327	Disease	SNOMEDCT:42059000.0	42059000.0	SNOMEDCT	NONE	NONE
DOID:318	Disease	SNOMEDCT:88923002.0	88923002.0	SNOMEDCT	NONE	NONE
DOID:560	Disease	SNOMEDCT:5127009.0	5127009.0	SNOMEDCT	NONE	NONE
DOID:6088	Disease	SNOMEDCT:67195008.0	67195008.0	SNOMEDCT	NONE	NONE
DOID:2917	Disease	SNOMEDCT:30911005.0	30911005.0	SNOMEDCT	NONE	NONE
DOID:1436	Disease	SNOMEDCT:14748007.0	14748007.0	SNOMEDCT	NONE	NONE
DOID:2530	Disease	SNOMEDCT:82053000.0	82053000.0	SNOMEDCT	NONE	NONE
DOID:0002116	Disease	SNOMEDCT:77489003.0	77489003.0	SNOMEDCT	NONE	NONE
DOID:9551	Disease	SNOMEDCT:413587002.0	413587002.0	SNOMEDCT	NONE	NONE
DOID:12522	Disease	SNOMEDCT:67242002.0	67242002.0	SNOMEDCT	NONE	NONE
DOID:0111866	Disease	SNOMEDCT:723551003.0	723551003.0	SNOMEDCT	NONE	NONE
DOID:900	Disease	SNOMEDCT:371067004.0	371067004.0	SNOMEDCT	NONE	NONE
DOID:10236	Disease	SNOMEDCT:58349009.0	58349009.0	SNOMEDCT	NONE	NONE
DOID:11247	Disease	SNOMEDCT:67406007.0	67406007.0	SNOMEDCT	NONE	NONE
DOID:607	Disease	SNOMEDCT:60389000.0	60389000.0	SNOMEDCT	NONE	NONE
DOID:13035	Disease	SNOMEDCT:14683004.0	14683004.0	SNOMEDCT	NONE	NONE
DOID:11156	Disease	SNOMEDCT:39659002.0	39659002.0	SNOMEDCT	NONE	NONE
DOID:0060223	Disease	SNOMEDCT:27206009.0	27206009.0	SNOMEDCT	NONE	NONE
DOID:9534	Disease	SNOMEDCT:29731002.0	29731002.0	SNOMEDCT	NONE	NONE
DOID:0050454	Disease	SNOMEDCT:816068000.0	816068000.0	SNOMEDCT	NONE	NONE
DOID:0050304	Disease	SNOMEDCT:16059006.0	16059006.0	SNOMEDCT	NONE	NONE
DOID:11227	Disease	SNOMEDCT:398264003.0	398264003.0	SNOMEDCT	NONE	NONE
DOID:0050587	Disease	SNOMEDCT:17155009.0	17155009.0	SNOMEDCT	NONE	NONE
DOID:0111151	Disease	SNOMEDCT:87343002.0	87343002.0	SNOMEDCT	NONE	NONE
DOID:14233	Disease	SNOMEDCT:31021007.0	31021007.0	SNOMEDCT	NONE	NONE
DOID:0060889	Disease	SNOMEDCT:5187006.0	5187006.0	SNOMEDCT	NONE	NONE
DOID:0112195	Disease	SNOMEDCT:702339001.0	702339001.0	SNOMEDCT	NONE	NONE
DOID:1116	Disease	SNOMEDCT:27836007.0	27836007.0	SNOMEDCT	NONE	NONE
DOID:0050980	Disease	SNOMEDCT:715826005.0	715826005.0	SNOMEDCT	NONE	NONE
DOID:1260	Disease	SNOMEDCT:280483007.0	280483007.0	SNOMEDCT	NONE	NONE
DOID:14701	Disease	SNOMEDCT:69080001.0	69080001.0	SNOMEDCT	NONE	NONE
DOID:0111712	Disease	SNOMEDCT:770907002.0	770907002.0	SNOMEDCT	NONE	NONE
DOID:12157	Disease	SNOMEDCT:301770000.0	301770000.0	SNOMEDCT	NONE	NONE
DOID:13589	Disease	SNOMEDCT:26899006.0	26899006.0	SNOMEDCT	NONE	NONE
DOID:0090006	Disease	SNOMEDCT:446449009.0	446449009.0	SNOMEDCT	NONE	NONE
DOID:11991	Disease	SNOMEDCT:9147009.0	9147009.0	SNOMEDCT	NONE	NONE
DOID:0111101	Disease	SNOMEDCT:609572000.0	609572000.0	SNOMEDCT	NONE	NONE
DOID:10322	Disease	SNOMEDCT:8247009.0	8247009.0	SNOMEDCT	NONE	NONE
DOID:3429	Disease	SNOMEDCT:72315009.0	72315009.0	SNOMEDCT	NONE	NONE
DOID:10361	Disease	SNOMEDCT:25671008.0	25671008.0	SNOMEDCT	NONE	NONE
DOID:12400	Disease	SNOMEDCT:69361009.0	69361009.0	SNOMEDCT	NONE	NONE
DOID:10591	Disease	SNOMEDCT:398254007.0	398254007.0	SNOMEDCT	NONE	NONE
DOID:6536	Disease	SNOMEDCT:415111003.0	415111003.0	SNOMEDCT	NONE	NONE
DOID:0111826	Disease	SNOMEDCT:718574003.0	718574003.0	SNOMEDCT	NONE	NONE
DOID:12169	Disease	SNOMEDCT:57406009.0	57406009.0	SNOMEDCT	NONE	NONE
DOID:664	Disease	SNOMEDCT:6331000.0	6331000.0	SNOMEDCT	NONE	NONE
DOID:0050246	Disease	SNOMEDCT:230187000.0	230187000.0	SNOMEDCT	NONE	NONE
DOID:0050851	Disease	SNOMEDCT:197661001.0	197661001.0	SNOMEDCT	NONE	NONE
DOID:2030	Disease	SNOMEDCT:197480006.0	197480006.0	SNOMEDCT	NONE	NONE
DOID:305	Disease	SNOMEDCT:68453008.0	68453008.0	SNOMEDCT	NONE	NONE
DOID:2730	Disease	SNOMEDCT:61003004.0	61003004.0	SNOMEDCT	NONE	NONE
DOID:0080041	Disease	SNOMEDCT:205468002.0	205468002.0	SNOMEDCT	NONE	NONE
DOID:14096	Disease	SNOMEDCT:84245004.0	84245004.0	SNOMEDCT	NONE	NONE
DOID:6204	Disease	SNOMEDCT:55021007.0	55021007.0	SNOMEDCT	NONE	NONE
DOID:1023	Disease	SNOMEDCT:400008009.0	400008009.0	SNOMEDCT	NONE	NONE
DOID:3965	Disease	SNOMEDCT:5052009.0	5052009.0	SNOMEDCT	NONE	NONE
DOID:2557	Disease	SNOMEDCT:63198006.0	63198006.0	SNOMEDCT	NONE	NONE
DOID:10456	Disease	SNOMEDCT:90176007.0	90176007.0	SNOMEDCT	NONE	NONE
DOID:8689	Disease	SNOMEDCT:56882008.0	56882008.0	SNOMEDCT	NONE	NONE
DOID:216	Disease	SNOMEDCT:80967001.0	80967001.0	SNOMEDCT	NONE	NONE
DOID:6590	Disease	SNOMEDCT:84172003.0	84172003.0	SNOMEDCT	NONE	NONE
DOID:0111702	Disease	SNOMEDCT:238735005.0	238735005.0	SNOMEDCT	NONE	NONE
DOID:4022	Disease	SNOMEDCT:12818004.0	12818004.0	SNOMEDCT	NONE	NONE
DOID:468	Disease	SNOMEDCT:54249004.0	54249004.0	SNOMEDCT	NONE	NONE
DOID:0111817	Disease	SNOMEDCT:715725001.0	715725001.0	SNOMEDCT	NONE	NONE
DOID:4776	Disease	SNOMEDCT:236392004.0	236392004.0	SNOMEDCT	NONE	NONE
DOID:0111271	Disease	SNOMEDCT:719944006.0	719944006.0	SNOMEDCT	NONE	NONE
DOID:0111028	Disease	SNOMEDCT:719975002.0	719975002.0	SNOMEDCT	NONE	NONE
DOID:14219	Disease	SNOMEDCT:1776003.0	1776003.0	SNOMEDCT	NONE	NONE
DOID:11126	Disease	SNOMEDCT:74576004.0	74576004.0	SNOMEDCT	NONE	NONE
DOID:0080711	Disease	SNOMEDCT:895448002.0	895448002.0	SNOMEDCT	NONE	NONE
DOID:898	Disease	SNOMEDCT:765330003.0	765330003.0	SNOMEDCT	NONE	NONE
DOID:0111578	Disease	SNOMEDCT:253176002.0	253176002.0	SNOMEDCT	NONE	NONE
DOID:0111621	Disease	SNOMEDCT:719947004.0	719947004.0	SNOMEDCT	NONE	NONE
DOID:9462	Disease	SNOMEDCT:35247001.0	35247001.0	SNOMEDCT	NONE	NONE
DOID:1392	Disease	SNOMEDCT:57138009.0	57138009.0	SNOMEDCT	NONE	NONE
DOID:14443	Disease	SNOMEDCT:73098005.0	73098005.0	SNOMEDCT	NONE	NONE
DOID:11401	Disease	SNOMEDCT:38898003.0	38898003.0	SNOMEDCT	NONE	NONE
DOID:8956	Disease	SNOMEDCT:70090004.0	70090004.0	SNOMEDCT	NONE	NONE
DOID:0050789	Disease	SNOMEDCT:702312009.0	702312009.0	SNOMEDCT	NONE	NONE
DOID:0050779	Disease	SNOMEDCT:721232000.0	721232000.0	SNOMEDCT	NONE	NONE
DOID:562	Disease	SNOMEDCT:60750009.0	60750009.0	SNOMEDCT	NONE	NONE
DOID:1312	Disease	SNOMEDCT:236403004.0	236403004.0	SNOMEDCT	NONE	NONE
DOID:8408	Disease	SNOMEDCT:48241004.0	48241004.0	SNOMEDCT	NONE	NONE
DOID:4239	Disease	SNOMEDCT:404056007.0	404056007.0	SNOMEDCT	NONE	NONE
DOID:576	Disease	SNOMEDCT:29738008.0	29738008.0	SNOMEDCT	NONE	NONE
DOID:9402	Disease	SNOMEDCT:31070006.0	31070006.0	SNOMEDCT	NONE	NONE
DOID:0060361	Disease	SNOMEDCT:402773000.0	402773000.0	SNOMEDCT	NONE	NONE
DOID:0111248	Disease	SNOMEDCT:51780007.0	51780007.0	SNOMEDCT	NONE	NONE
DOID:9848	Disease	SNOMEDCT:9794007.0	9794007.0	SNOMEDCT	NONE	NONE
DOID:14225	Disease	SNOMEDCT:91038008.0	91038008.0	SNOMEDCT	NONE	NONE
DOID:2634	Disease	SNOMEDCT:47620003.0	47620003.0	SNOMEDCT	NONE	NONE
DOID:0050426	Disease	SNOMEDCT:73442001.0	73442001.0	SNOMEDCT	NONE	NONE
DOID:11594	Disease	SNOMEDCT:5299007.0	5299007.0	SNOMEDCT	NONE	NONE
DOID:10615	Disease	SNOMEDCT:20943002.0	20943002.0	SNOMEDCT	NONE	NONE
DOID:3345	Disease	SNOMEDCT:63103006.0	63103006.0	SNOMEDCT	NONE	NONE
DOID:9119	Disease	SNOMEDCT:413443009.0	413443009.0	SNOMEDCT	NONE	NONE
DOID:11561	Disease	SNOMEDCT:6962006.0	6962006.0	SNOMEDCT	NONE	NONE
DOID:12901	Disease	SNOMEDCT:109769000.0	109769000.0	SNOMEDCT	NONE	NONE
DOID:0111629	Disease	SNOMEDCT:238014002.0	238014002.0	SNOMEDCT	NONE	NONE
DOID:0050795	Disease	SNOMEDCT:312917007.0	312917007.0	SNOMEDCT	NONE	NONE
DOID:0050833	Disease	SNOMEDCT:47641009.0	47641009.0	SNOMEDCT	NONE	NONE
DOID:8955	Disease	SNOMEDCT:41841004.0	41841004.0	SNOMEDCT	NONE	NONE
DOID:3805	Disease	SNOMEDCT:400080004.0	400080004.0	SNOMEDCT	NONE	NONE
DOID:7173	Disease	SNOMEDCT:84570003.0	84570003.0	SNOMEDCT	NONE	NONE
DOID:4744	Disease	SNOMEDCT:70129008.0	70129008.0	SNOMEDCT	NONE	NONE
DOID:0060911	Disease	SNOMEDCT:782738008.0	782738008.0	SNOMEDCT	NONE	NONE
DOID:3200	Disease	SNOMEDCT:126947009.0	126947009.0	SNOMEDCT	NONE	NONE
DOID:1927	Disease	SNOMEDCT:238028008.0	238028008.0	SNOMEDCT	NONE	NONE
DOID:1835	Disease	SNOMEDCT:30292005.0	30292005.0	SNOMEDCT	NONE	NONE
DOID:0090120	Disease	SNOMEDCT:129639005.0	129639005.0	SNOMEDCT	NONE	NONE
DOID:11260	Disease	SNOMEDCT:14168008.0	14168008.0	SNOMEDCT	NONE	NONE
DOID:0050787	Disease	SNOMEDCT:9273005.0	9273005.0	SNOMEDCT	NONE	NONE
DOID:605	Disease	SNOMEDCT:247854002.0	247854002.0	SNOMEDCT	NONE	NONE
DOID:0080654	Disease	SNOMEDCT:267441009.0	267441009.0	SNOMEDCT	NONE	NONE
DOID:14155	Disease	SNOMEDCT:51604006.0	51604006.0	SNOMEDCT	NONE	NONE
DOID:0050905	Disease	SNOMEDCT:771233008.0	771233008.0	SNOMEDCT	NONE	NONE
DOID:2769	Disease	SNOMEDCT:568005.0	568005.0	SNOMEDCT	NONE	NONE
DOID:2239	Disease	SNOMEDCT:86514004.0	86514004.0	SNOMEDCT	NONE	NONE
DOID:4404	Disease	SNOMEDCT:402587003.0	402587003.0	SNOMEDCT	NONE	NONE
DOID:13326	Disease	SNOMEDCT:39429002.0	39429002.0	SNOMEDCT	NONE	NONE
DOID:9577	Disease	SNOMEDCT:414821002.0	414821002.0	SNOMEDCT	NONE	NONE
DOID:5385	Disease	SNOMEDCT:89773001.0	89773001.0	SNOMEDCT	NONE	NONE
DOID:0111278	Disease	SNOMEDCT:711159002.0	711159002.0	SNOMEDCT	NONE	NONE
DOID:4479	Disease	SNOMEDCT:77098009.0	77098009.0	SNOMEDCT	NONE	NONE
DOID:14402	Disease	SNOMEDCT:230594005.0	230594005.0	SNOMEDCT	NONE	NONE
DOID:8893	Disease	SNOMEDCT:9014002.0	9014002.0	SNOMEDCT	NONE	NONE
DOID:456	Disease	SNOMEDCT:2435008.0	2435008.0	SNOMEDCT	NONE	NONE
DOID:12119	Disease	SNOMEDCT:39011001.0	39011001.0	SNOMEDCT	NONE	NONE
DOID:2614	Disease	SNOMEDCT:67073007.0	67073007.0	SNOMEDCT	NONE	NONE
DOID:12996	Disease	SNOMEDCT:25470000.0	25470000.0	SNOMEDCT	NONE	NONE
DOID:1932	Disease	SNOMEDCT:76880004.0	76880004.0	SNOMEDCT	NONE	NONE
DOID:12098	Disease	SNOMEDCT:31681005.0	31681005.0	SNOMEDCT	NONE	NONE
DOID:12526	Disease	SNOMEDCT:47374004.0	47374004.0	SNOMEDCT	NONE	NONE
DOID:0110280	Disease	SNOMEDCT:718177001.0	718177001.0	SNOMEDCT	NONE	NONE
DOID:0080546	Disease	SNOMEDCT:197315008.0	197315008.0	SNOMEDCT	NONE	NONE
DOID:4406	Disease	SNOMEDCT:23615008.0	23615008.0	SNOMEDCT	NONE	NONE
DOID:13579	Disease	SNOMEDCT:58262005.0	58262005.0	SNOMEDCT	NONE	NONE
DOID:14069	Disease	SNOMEDCT:53622003.0	53622003.0	SNOMEDCT	NONE	NONE
DOID:0080641	Disease	SNOMEDCT:269516007.0	269516007.0	SNOMEDCT	NONE	NONE
DOID:3312	Disease	SNOMEDCT:13746004.0	13746004.0	SNOMEDCT	NONE	NONE
DOID:4644	Disease	SNOMEDCT:67144006.0	67144006.0	SNOMEDCT	NONE	NONE
DOID:0050971	Disease	SNOMEDCT:718771009.0	718771009.0	SNOMEDCT	NONE	NONE
DOID:2745	Disease	SNOMEDCT:80711002.0	80711002.0	SNOMEDCT	NONE	NONE
DOID:8590	Disease	SNOMEDCT:91489000.0	91489000.0	SNOMEDCT	NONE	NONE
DOID:100	Disease	SNOMEDCT:266071000.0	266071000.0	SNOMEDCT	NONE	NONE
DOID:865	Disease	SNOMEDCT:31996006.0	31996006.0	SNOMEDCT	NONE	NONE
DOID:14500	Disease	SNOMEDCT:64716005.0	64716005.0	SNOMEDCT	NONE	NONE
DOID:0050693	Disease	SNOMEDCT:703531009.0	703531009.0	SNOMEDCT	NONE	NONE
DOID:0050846	Disease	SNOMEDCT:427232004.0	427232004.0	SNOMEDCT	NONE	NONE
DOID:0080820	Disease	SNOMEDCT:57607007.0	57607007.0	SNOMEDCT	NONE	NONE
DOID:2129	Disease	SNOMEDCT:128792003.0	128792003.0	SNOMEDCT	NONE	NONE
DOID:9060	Disease	SNOMEDCT:56454009.0	56454009.0	SNOMEDCT	NONE	NONE
DOID:3901	Disease	SNOMEDCT:63144007.0	63144007.0	SNOMEDCT	NONE	NONE
DOID:12386	Disease	SNOMEDCT:57725006.0	57725006.0	SNOMEDCT	NONE	NONE
DOID:14749	Disease	SNOMEDCT:42393006.0	42393006.0	SNOMEDCT	NONE	NONE
DOID:82	Disease	SNOMEDCT:64741003.0	64741003.0	SNOMEDCT	NONE	NONE
DOID:0080823	Disease	SNOMEDCT:786836003.0	786836003.0	SNOMEDCT	NONE	NONE
DOID:4500	Disease	SNOMEDCT:43339004.0	43339004.0	SNOMEDCT	NONE	NONE
DOID:5948	Disease	SNOMEDCT:62727008.0	62727008.0	SNOMEDCT	NONE	NONE
DOID:9296	Disease	SNOMEDCT:80281008.0	80281008.0	SNOMEDCT	NONE	NONE
DOID:8970	Disease	SNOMEDCT:192685000.0	192685000.0	SNOMEDCT	NONE	NONE
DOID:2565	Disease	SNOMEDCT:60258001.0	60258001.0	SNOMEDCT	NONE	NONE
DOID:0050597	Disease	SNOMEDCT:240796008.0	240796008.0	SNOMEDCT	NONE	NONE
DOID:3498	Disease	SNOMEDCT:792907004.0	792907004.0	SNOMEDCT	NONE	NONE
DOID:9694	Disease	SNOMEDCT:31993003.0	31993003.0	SNOMEDCT	NONE	NONE
DOID:0080488	Disease	SNOMEDCT:70528007.0	70528007.0	SNOMEDCT	NONE	NONE
DOID:0111152	Disease	SNOMEDCT:1156805003.0	1156805003.0	SNOMEDCT	NONE	NONE
DOID:670	Disease	SNOMEDCT:84758004.0	84758004.0	SNOMEDCT	NONE	NONE
DOID:12358	Disease	SNOMEDCT:30280005.0	30280005.0	SNOMEDCT	NONE	NONE
DOID:11189	Disease	SNOMEDCT:22361007.0	22361007.0	SNOMEDCT	NONE	NONE
DOID:12365	Disease	SNOMEDCT:61462000.0	61462000.0	SNOMEDCT	NONE	NONE
DOID:11199	Disease	SNOMEDCT:36976004.0	36976004.0	SNOMEDCT	NONE	NONE
DOID:3982	Disease	SNOMEDCT:230325003.0	230325003.0	SNOMEDCT	NONE	NONE
DOID:12108	Disease	SNOMEDCT:65545003.0	65545003.0	SNOMEDCT	NONE	NONE
DOID:8738	Disease	SNOMEDCT:3323003.0	3323003.0	SNOMEDCT	NONE	NONE
DOID:1036	Disease	SNOMEDCT:92812005.0	92812005.0	SNOMEDCT	NONE	NONE
DOID:9839	Disease	SNOMEDCT:419494007.0	419494007.0	SNOMEDCT	NONE	NONE
DOID:11339	Disease	SNOMEDCT:88860002.0	88860002.0	SNOMEDCT	NONE	NONE
DOID:0050880	Disease	SNOMEDCT:717338006.0	717338006.0	SNOMEDCT	NONE	NONE
DOID:0050775	Disease	SNOMEDCT:254049009.0	254049009.0	SNOMEDCT	NONE	NONE
DOID:8337	Disease	SNOMEDCT:74400008.0	74400008.0	SNOMEDCT	NONE	NONE
DOID:10892	Disease	SNOMEDCT:416010008.0	416010008.0	SNOMEDCT	NONE	NONE
DOID:10952	Disease	SNOMEDCT:52845002.0	52845002.0	SNOMEDCT	NONE	NONE
DOID:8787	Disease	SNOMEDCT:78769001.0	78769001.0	SNOMEDCT	NONE	NONE
DOID:0050741	Disease	SNOMEDCT:66590003.0	66590003.0	SNOMEDCT	NONE	NONE
DOID:13866	Disease	SNOMEDCT:78152008.0	78152008.0	SNOMEDCT	NONE	NONE
DOID:0060450	Disease	SNOMEDCT:724175002.0	724175002.0	SNOMEDCT	NONE	NONE
DOID:13477	Disease	SNOMEDCT:198033005.0	198033005.0	SNOMEDCT	NONE	NONE
DOID:3696	Disease	SNOMEDCT:77478005.0	77478005.0	SNOMEDCT	NONE	NONE
DOID:13653	Disease	SNOMEDCT:74783009.0	74783009.0	SNOMEDCT	NONE	NONE
DOID:8243	Disease	SNOMEDCT:128731008.0	128731008.0	SNOMEDCT	NONE	NONE
DOID:0050793	Disease	SNOMEDCT:698272007.0	698272007.0	SNOMEDCT	NONE	NONE
DOID:0050335	Disease	SNOMEDCT:711163009.0	711163009.0	SNOMEDCT	NONE	NONE
DOID:0080043	Disease	SNOMEDCT:2391001.0	2391001.0	SNOMEDCT	NONE	NONE
DOID:0060739	Disease	SNOMEDCT:702425002.0	702425002.0	SNOMEDCT	NONE	NONE
DOID:10907	Disease	SNOMEDCT:1148757008.0	1148757008.0	SNOMEDCT	NONE	NONE
DOID:8488	Disease	SNOMEDCT:86203003.0	86203003.0	SNOMEDCT	NONE	NONE
DOID:8519	Disease	SNOMEDCT:231462006.0	231462006.0	SNOMEDCT	NONE	NONE
DOID:11719	Disease	SNOMEDCT:77097004.0	77097004.0	SNOMEDCT	NONE	NONE
DOID:0060328	Disease	SNOMEDCT:786878009.0	786878009.0	SNOMEDCT	NONE	NONE
DOID:0080576	Disease	SNOMEDCT:773303005.0	773303005.0	SNOMEDCT	NONE	NONE
DOID:14177	Disease	SNOMEDCT:267460002.0	267460002.0	SNOMEDCT	NONE	NONE
DOID:10823	Disease	SNOMEDCT:78975002.0	78975002.0	SNOMEDCT	NONE	NONE
DOID:1468	Disease	SNOMEDCT:23919004.0	23919004.0	SNOMEDCT	NONE	NONE
DOID:2377	Disease	SNOMEDCT:24700007.0	24700007.0	SNOMEDCT	NONE	NONE
DOID:0111594	Disease	SNOMEDCT:773396009.0	773396009.0	SNOMEDCT	NONE	NONE
DOID:11086	Disease	SNOMEDCT:53854005.0	53854005.0	SNOMEDCT	NONE	NONE
DOID:12196	Disease	SNOMEDCT:27019000.0	27019000.0	SNOMEDCT	NONE	NONE
DOID:2569	Disease	SNOMEDCT:247153005.0	247153005.0	SNOMEDCT	NONE	NONE
DOID:2712	Disease	SNOMEDCT:449826002.0	449826002.0	SNOMEDCT	NONE	NONE
DOID:0112194	Disease	SNOMEDCT:720954000.0	720954000.0	SNOMEDCT	NONE	NONE
DOID:0050156	Disease	SNOMEDCT:700250006.0	700250006.0	SNOMEDCT	NONE	NONE
DOID:539	Disease	SNOMEDCT:16110005.0	16110005.0	SNOMEDCT	NONE	NONE
DOID:0050604	Disease	SNOMEDCT:720416007.0	720416007.0	SNOMEDCT	NONE	NONE
DOID:9254	Disease	SNOMEDCT:128924002.0	128924002.0	SNOMEDCT	NONE	NONE
DOID:4157	Disease	SNOMEDCT:240557004.0	240557004.0	SNOMEDCT	NONE	NONE
DOID:0080646	Disease	SNOMEDCT:450953000.0	450953000.0	SNOMEDCT	NONE	NONE
DOID:0050973	Disease	SNOMEDCT:718772002.0	718772002.0	SNOMEDCT	NONE	NONE
DOID:2988	Disease	SNOMEDCT:26843008.0	26843008.0	SNOMEDCT	NONE	NONE
DOID:0080091	Disease	SNOMEDCT:765092004.0	765092004.0	SNOMEDCT	NONE	NONE
DOID:13482	Disease	SNOMEDCT:23150001.0	23150001.0	SNOMEDCT	NONE	NONE
DOID:320	Disease	SNOMEDCT:29774004.0	29774004.0	SNOMEDCT	NONE	NONE
DOID:9258	Disease	SNOMEDCT:47434006.0	47434006.0	SNOMEDCT	NONE	NONE
DOID:0110971	Disease	SNOMEDCT:890439005.0	890439005.0	SNOMEDCT	NONE	NONE
DOID:0050120	Disease	SNOMEDCT:234437005.0	234437005.0	SNOMEDCT	NONE	NONE
DOID:289	Disease	SNOMEDCT:396224008.0	396224008.0	SNOMEDCT	NONE	NONE
DOID:3781	Disease	SNOMEDCT:34571000.0	34571000.0	SNOMEDCT	NONE	NONE
DOID:1219	Disease	SNOMEDCT:8410006.0	8410006.0	SNOMEDCT	NONE	NONE
DOID:0080018	Disease	SNOMEDCT:431591000124102.0	431591000124102.0	SNOMEDCT	NONE	NONE
DOID:2581	Disease	SNOMEDCT:278715001.0	278715001.0	SNOMEDCT	NONE	NONE
DOID:2736	Disease	SNOMEDCT:63122002.0	63122002.0	SNOMEDCT	NONE	NONE
DOID:9910	Disease	SNOMEDCT:7426009.0	7426009.0	SNOMEDCT	NONE	NONE
DOID:0050858	Disease	SNOMEDCT:73284007.0	73284007.0	SNOMEDCT	NONE	NONE
DOID:0060879	Disease	SNOMEDCT:80710001.0	80710001.0	SNOMEDCT	NONE	NONE
DOID:0050130	Disease	SNOMEDCT:2946003.0	2946003.0	SNOMEDCT	NONE	NONE
DOID:5757	Disease	SNOMEDCT:31354001.0	31354001.0	SNOMEDCT	NONE	NONE
DOID:0050700	Disease	SNOMEDCT:85898001.0	85898001.0	SNOMEDCT	NONE	NONE
DOID:0050473	Disease	SNOMEDCT:63702009.0	63702009.0	SNOMEDCT	NONE	NONE
DOID:1382	Disease	SNOMEDCT:63951004.0	63951004.0	SNOMEDCT	NONE	NONE
DOID:8857	Disease	SNOMEDCT:200936003.0	200936003.0	SNOMEDCT	NONE	NONE
DOID:1210	Disease	SNOMEDCT:66760008.0	66760008.0	SNOMEDCT	NONE	NONE
DOID:648	Disease	SNOMEDCT:86188000.0	86188000.0	SNOMEDCT	NONE	NONE
DOID:0111553	Disease	SNOMEDCT:719204007.0	719204007.0	SNOMEDCT	NONE	NONE
DOID:0080747	Disease	SNOMEDCT:51611005.0	51611005.0	SNOMEDCT	NONE	NONE
DOID:4136	Disease	SNOMEDCT:28351005.0	28351005.0	SNOMEDCT	NONE	NONE
DOID:11772	Disease	SNOMEDCT:1361009.0	1361009.0	SNOMEDCT	NONE	NONE
DOID:0050645	Disease	SNOMEDCT:458432002.0	458432002.0	SNOMEDCT	NONE	NONE
DOID:4993	Disease	SNOMEDCT:388987001.0	388987001.0	SNOMEDCT	NONE	NONE
DOID:10044	Disease	SNOMEDCT:403922007.0	403922007.0	SNOMEDCT	NONE	NONE
DOID:7765	Disease	SNOMEDCT:360455002.0	360455002.0	SNOMEDCT	NONE	NONE
DOID:12163	Disease	SNOMEDCT:54184008.0	54184008.0	SNOMEDCT	NONE	NONE
DOID:0060294	Disease	SNOMEDCT:702363009.0	702363009.0	SNOMEDCT	NONE	NONE
DOID:778	Disease	SNOMEDCT:48500005.0	48500005.0	SNOMEDCT	NONE	NONE
DOID:11851	Disease	SNOMEDCT:14386001.0	14386001.0	SNOMEDCT	NONE	NONE
DOID:8778	Disease	SNOMEDCT:34000006.0	34000006.0	SNOMEDCT	NONE	NONE
DOID:10772	Disease	SNOMEDCT:78129009.0	78129009.0	SNOMEDCT	NONE	NONE
DOID:6548	Disease	SNOMEDCT:73918009.0	73918009.0	SNOMEDCT	NONE	NONE
DOID:12554	Disease	SNOMEDCT:111407006.0	111407006.0	SNOMEDCT	NONE	NONE
DOID:5030	Disease	SNOMEDCT:397379005.0	397379005.0	SNOMEDCT	NONE	NONE
DOID:12375	Disease	SNOMEDCT:396285007.0	396285007.0	SNOMEDCT	NONE	NONE
DOID:7615	Disease	SNOMEDCT:9395006.0	9395006.0	SNOMEDCT	NONE	NONE
DOID:10927	Disease	SNOMEDCT:16121001.0	16121001.0	SNOMEDCT	NONE	NONE
DOID:0050681	Disease	SNOMEDCT:21634003.0	21634003.0	SNOMEDCT	NONE	NONE
DOID:3323	Disease	SNOMEDCT:23849003.0	23849003.0	SNOMEDCT	NONE	NONE
DOID:13918	Disease	SNOMEDCT:397923000.0	397923000.0	SNOMEDCT	NONE	NONE
DOID:0060886	Disease	SNOMEDCT:254129003.0	254129003.0	SNOMEDCT	NONE	NONE
DOID:0050836	Disease	SNOMEDCT:445006008.0	445006008.0	SNOMEDCT	NONE	NONE
DOID:0050469	Disease	SNOMEDCT:309776008.0	309776008.0	SNOMEDCT	NONE	NONE
DOID:0050581	Disease	SNOMEDCT:43476002.0	43476002.0	SNOMEDCT	NONE	NONE
DOID:4594	Disease	SNOMEDCT:253084001.0	253084001.0	SNOMEDCT	NONE	NONE
DOID:2648	Disease	SNOMEDCT:78424008.0	78424008.0	SNOMEDCT	NONE	NONE
